_start,_end,_type,link,status,start_date,end_date,sourceID
218339,57796,intermediary_of,intermediary of,,,,Panama Papers
228588,54953,intermediary_of,intermediary of,,,,Panama Papers
222169,55047,intermediary_of,intermediary of,,,,Panama Papers
222156,55124,intermediary_of,intermediary of,,,,Panama Papers
222156,55145,intermediary_of,intermediary of,,,,Panama Papers
214687,55331,intermediary_of,intermediary of,,,,Panama Papers
222156,55641,intermediary_of,intermediary of,,,,Panama Papers
215645,56009,intermediary_of,intermediary of,,,,Panama Papers
221410,55963,intermediary_of,intermediary of,,,,Panama Papers
224354,60920,intermediary_of,intermediary of,,,,Panama Papers
220649,67426,intermediary_of,intermediary of,,,,Panama Papers
222156,68338,intermediary_of,intermediary of,,,,Panama Papers
220649,68884,intermediary_of,intermediary of,,,,Panama Papers
225286,68341,intermediary_of,intermediary of,,,,Panama Papers
228588,57033,intermediary_of,intermediary of,,,,Panama Papers
215875,54090,intermediary_of,intermediary of,,,,Panama Papers
222156,54991,intermediary_of,intermediary of,,,,Panama Papers
222156,55026,intermediary_of,intermediary of,,,,Panama Papers
215875,55044,intermediary_of,intermediary of,,,,Panama Papers
223895,54111,intermediary_of,intermediary of,,,,Panama Papers
222156,54210,intermediary_of,intermediary of,,,,Panama Papers
222156,54823,intermediary_of,intermediary of,,,,Panama Papers
222156,54833,intermediary_of,intermediary of,,,,Panama Papers
222156,54834,intermediary_of,intermediary of,,,,Panama Papers
215645,54854,intermediary_of,intermediary of,,,,Panama Papers
222156,55109,intermediary_of,intermediary of,,,,Panama Papers
222156,56407,intermediary_of,intermediary of,,,,Panama Papers
222156,56733,intermediary_of,intermediary of,,,,Panama Papers
223877,56725,intermediary_of,intermediary of,,,,Panama Papers
219111,57612,intermediary_of,intermediary of,,,,Panama Papers
225214,71818,intermediary_of,intermediary of,,,,Panama Papers
222156,79793,intermediary_of,intermediary of,,,,Panama Papers
224932,56336,intermediary_of,intermediary of,,,,Panama Papers
218315,58005,intermediary_of,intermediary of,,,,Panama Papers
217500,58785,intermediary_of,intermediary of,,,,Panama Papers
217860,56946,intermediary_of,intermediary of,,,,Panama Papers
223895,55742,intermediary_of,intermediary of,,,,Panama Papers
214687,57527,intermediary_of,intermediary of,,,,Panama Papers
217933,57494,intermediary_of,intermediary of,,,,Panama Papers
225214,56982,intermediary_of,intermediary of,,,,Panama Papers
222156,57064,intermediary_of,intermediary of,,,,Panama Papers
224587,57157,intermediary_of,intermediary of,,,,Panama Papers
222156,58198,intermediary_of,intermediary of,,,,Panama Papers
226056,58278,intermediary_of,intermediary of,,,,Panama Papers
223895,58314,intermediary_of,intermediary of,,,,Panama Papers
222156,58356,intermediary_of,intermediary of,,,,Panama Papers
227912,57788,intermediary_of,intermediary of,,,,Panama Papers
222156,57813,intermediary_of,intermediary of,,,,Panama Papers
227093,58679,intermediary_of,intermediary of,,,,Panama Papers
215875,58851,intermediary_of,intermediary of,,,,Panama Papers
225286,59835,intermediary_of,intermediary of,,,,Panama Papers
222156,61116,intermediary_of,intermediary of,,,,Panama Papers
217500,59386,intermediary_of,intermediary of,,,,Panama Papers
225286,59473,intermediary_of,intermediary of,,,,Panama Papers
222156,58109,intermediary_of,intermediary of,,,,Panama Papers
218315,58073,intermediary_of,intermediary of,,,,Panama Papers
222156,58547,intermediary_of,intermediary of,,,,Panama Papers
222156,58552,intermediary_of,intermediary of,,,,Panama Papers
222156,58553,intermediary_of,intermediary of,,,,Panama Papers
225214,82512,intermediary_of,intermediary of,,,,Panama Papers
224379,82420,intermediary_of,intermediary of,,,,Panama Papers
223570,82490,intermediary_of,intermediary of,,,,Panama Papers
216907,83685,intermediary_of,intermediary of,,,,Panama Papers
222156,83440,intermediary_of,intermediary of,,,,Panama Papers
228326,58801,intermediary_of,intermediary of,,,,Panama Papers
222156,58816,intermediary_of,intermediary of,,,,Panama Papers
222156,58817,intermediary_of,intermediary of,,,,Panama Papers
222156,58840,intermediary_of,intermediary of,,,,Panama Papers
225216,59006,intermediary_of,intermediary of,,,,Panama Papers
222156,60778,intermediary_of,intermediary of,,,,Panama Papers
222156,58365,intermediary_of,intermediary of,,,,Panama Papers
222156,59336,intermediary_of,intermediary of,,,,Panama Papers
214494,59302,intermediary_of,intermediary of,,,,Panama Papers
214494,59362,intermediary_of,intermediary of,,,,Panama Papers
222156,57163,intermediary_of,intermediary of,,,,Panama Papers
222156,58270,intermediary_of,intermediary of,,,,Panama Papers
228588,58935,intermediary_of,intermediary of,,,,Panama Papers
222156,58951,intermediary_of,intermediary of,,,,Panama Papers
225432,61219,intermediary_of,intermediary of,,,,Panama Papers
214494,59738,intermediary_of,intermediary of,,,,Panama Papers
214494,66183,intermediary_of,intermediary of,,,,Panama Papers
214494,66217,intermediary_of,intermediary of,,,,Panama Papers
222156,66161,intermediary_of,intermediary of,,,,Panama Papers
222156,66461,intermediary_of,intermediary of,,,,Panama Papers
214494,66761,intermediary_of,intermediary of,,,,Panama Papers
215875,59173,intermediary_of,intermediary of,,,,Panama Papers
222156,58731,intermediary_of,intermediary of,,,,Panama Papers
222156,59539,intermediary_of,intermediary of,,,,Panama Papers
215293,60197,intermediary_of,intermediary of,,,,Panama Papers
218153,60218,intermediary_of,intermediary of,,,,Panama Papers
222156,60360,intermediary_of,intermediary of,,,,Panama Papers
220649,61184,intermediary_of,intermediary of,,,,Panama Papers
222156,60940,intermediary_of,intermediary of,,,,Panama Papers
225447,62286,intermediary_of,intermediary of,,,,Panama Papers
218315,58950,intermediary_of,intermediary of,,,,Panama Papers
222156,60892,intermediary_of,intermediary of,,,,Panama Papers
214494,59939,intermediary_of,intermediary of,,,,Panama Papers
228326,61992,intermediary_of,intermediary of,,,,Panama Papers
222156,62217,intermediary_of,intermediary of,,,,Panama Papers
222156,62251,intermediary_of,intermediary of,,,,Panama Papers
214844,62717,intermediary_of,intermediary of,,,,Panama Papers
220649,67490,intermediary_of,intermediary of,,,,Panama Papers
222156,67900,intermediary_of,intermediary of,,,,Panama Papers
222156,60086,intermediary_of,intermediary of,,,,Panama Papers
225214,62966,intermediary_of,intermediary of,,,,Panama Papers
218315,64790,intermediary_of,intermediary of,,,,Panama Papers
222156,62791,intermediary_of,intermediary of,,,,Panama Papers
223597,63189,intermediary_of,intermediary of,,,,Panama Papers
222156,63241,intermediary_of,intermediary of,,,,Panama Papers
222156,63588,intermediary_of,intermediary of,,,,Panama Papers
225286,64986,intermediary_of,intermediary of,,,,Panama Papers
221130,65054,intermediary_of,intermediary of,,,,Panama Papers
222156,65096,intermediary_of,intermediary of,,,,Panama Papers
222156,63464,intermediary_of,intermediary of,,,,Panama Papers
214494,63457,intermediary_of,intermediary of,,,,Panama Papers
214494,63813,intermediary_of,intermediary of,,,,Panama Papers
222156,63529,intermediary_of,intermediary of,,,,Panama Papers
222156,61130,intermediary_of,intermediary of,,,,Panama Papers
217860,61304,intermediary_of,intermediary of,,,,Panama Papers
228326,61394,intermediary_of,intermediary of,,,,Panama Papers
225286,61510,intermediary_of,intermediary of,,,,Panama Papers
222156,61492,intermediary_of,intermediary of,,,,Panama Papers
218153,61768,intermediary_of,intermediary of,,,,Panama Papers
225286,61758,intermediary_of,intermediary of,,,,Panama Papers
225286,61851,intermediary_of,intermediary of,,,,Panama Papers
225286,61854,intermediary_of,intermediary of,,,,Panama Papers
222156,61762,intermediary_of,intermediary of,,,,Panama Papers
214687,60448,intermediary_of,intermediary of,,,,Panama Papers
222156,60442,intermediary_of,intermediary of,,,,Panama Papers
214687,60457,intermediary_of,intermediary of,,,,Panama Papers
222156,60445,intermediary_of,intermediary of,,,,Panama Papers
225286,60450,intermediary_of,intermediary of,,,,Panama Papers
217500,62945,intermediary_of,intermediary of,,,,Panama Papers
214494,63133,intermediary_of,intermediary of,,,,Panama Papers
222156,60834,intermediary_of,intermediary of,,,,Panama Papers
222156,62560,intermediary_of,intermediary of,,,,Panama Papers
214494,64716,intermediary_of,intermediary of,,,,Panama Papers
214687,65897,intermediary_of,intermediary of,,,,Panama Papers
222156,64595,intermediary_of,intermediary of,,,,Panama Papers
217500,65524,intermediary_of,intermediary of,,,,Panama Papers
228326,65528,intermediary_of,intermediary of,,,,Panama Papers
217500,65545,intermediary_of,intermediary of,,,,Panama Papers
217500,66330,intermediary_of,intermediary of,,,,Panama Papers
217500,66407,intermediary_of,intermediary of,,,,Panama Papers
225286,66540,intermediary_of,intermediary of,,,,Panama Papers
228326,64901,intermediary_of,intermediary of,,,,Panama Papers
222156,65380,intermediary_of,intermediary of,,,,Panama Papers
217500,66051,intermediary_of,intermediary of,,,,Panama Papers
225286,66659,intermediary_of,intermediary of,,,,Panama Papers
225286,67219,intermediary_of,intermediary of,,,,Panama Papers
222156,61796,intermediary_of,intermediary of,,,,Panama Papers
227339,61799,intermediary_of,intermediary of,,,,Panama Papers
214687,63300,intermediary_of,intermediary of,,,,Panama Papers
225286,63066,intermediary_of,intermediary of,,,,Panama Papers
225286,63069,intermediary_of,intermediary of,,,,Panama Papers
222156,63056,intermediary_of,intermediary of,,,,Panama Papers
217500,63342,intermediary_of,intermediary of,,,,Panama Papers
222156,63372,intermediary_of,intermediary of,,,,Panama Papers
214687,63585,intermediary_of,intermediary of,,,,Panama Papers
228326,64079,intermediary_of,intermediary of,,,,Panama Papers
225286,64091,intermediary_of,intermediary of,,,,Panama Papers
222156,64098,intermediary_of,intermediary of,,,,Panama Papers
228326,64226,intermediary_of,intermediary of,,,,Panama Papers
214494,64192,intermediary_of,intermediary of,,,,Panama Papers
217860,64275,intermediary_of,intermediary of,,,,Panama Papers
225286,66072,intermediary_of,intermediary of,,,,Panama Papers
228326,65918,intermediary_of,intermediary of,,,,Panama Papers
214494,66089,intermediary_of,intermediary of,,,,Panama Papers
222156,66032,intermediary_of,intermediary of,,,,Panama Papers
222156,66250,intermediary_of,intermediary of,,,,Panama Papers
227093,65794,intermediary_of,intermediary of,,,,Panama Papers
217860,66408,intermediary_of,intermediary of,,,,Panama Papers
228326,66990,intermediary_of,intermediary of,,,,Panama Papers
228326,67333,intermediary_of,intermediary of,,,,Panama Papers
222156,65393,intermediary_of,intermediary of,,,,Panama Papers
214687,66009,intermediary_of,intermediary of,,,,Panama Papers
225286,66655,intermediary_of,intermediary of,,,,Panama Papers
214494,65987,intermediary_of,intermediary of,,,,Panama Papers
225286,67253,intermediary_of,intermediary of,,,,Panama Papers
222156,67287,intermediary_of,intermediary of,,,,Panama Papers
222156,68207,intermediary_of,intermediary of,,,,Panama Papers
225426,68806,intermediary_of,intermediary of,,,,Panama Papers
222156,68791,intermediary_of,intermediary of,,,,Panama Papers
214494,68816,intermediary_of,intermediary of,,,,Panama Papers
225286,68860,intermediary_of,intermediary of,,,,Panama Papers
222156,69066,intermediary_of,intermediary of,,,,Panama Papers
225286,66547,intermediary_of,intermediary of,,,,Panama Papers
222156,66563,intermediary_of,intermediary of,,,,Panama Papers
228326,67079,intermediary_of,intermediary of,,,,Panama Papers
222156,67106,intermediary_of,intermediary of,,,,Panama Papers
214494,66876,intermediary_of,intermediary of,,,,Panama Papers
222156,67112,intermediary_of,intermediary of,,,,Panama Papers
228326,67590,intermediary_of,intermediary of,,,,Panama Papers
222156,67550,intermediary_of,intermediary of,,,,Panama Papers
214494,62516,intermediary_of,intermediary of,,,,Panama Papers
214687,62587,intermediary_of,intermediary of,,,,Panama Papers
214494,62595,intermediary_of,intermediary of,,,,Panama Papers
220649,63768,intermediary_of,intermediary of,,,,Panama Papers
220649,64000,intermediary_of,intermediary of,,,,Panama Papers
218153,63947,intermediary_of,intermediary of,,,,Panama Papers
225286,64327,intermediary_of,intermediary of,,,,Panama Papers
222156,64537,intermediary_of,intermediary of,,,,Panama Papers
224844,67372,intermediary_of,intermediary of,,,,Panama Papers
222156,68114,intermediary_of,intermediary of,,,,Panama Papers
225286,68656,intermediary_of,intermediary of,,,,Panama Papers
222156,69023,intermediary_of,intermediary of,,,,Panama Papers
224844,68706,intermediary_of,intermediary of,,,,Panama Papers
222156,64578,intermediary_of,intermediary of,,,,Panama Papers
222156,64582,intermediary_of,intermediary of,,,,Panama Papers
228326,64368,intermediary_of,intermediary of,,,,Panama Papers
218147,64638,intermediary_of,intermediary of,,,,Panama Papers
225286,69243,intermediary_of,intermediary of,,,,Panama Papers
228326,69244,intermediary_of,intermediary of,,,,Panama Papers
217500,69259,intermediary_of,intermediary of,,,,Panama Papers
217500,70006,intermediary_of,intermediary of,,,,Panama Papers
222156,70139,intermediary_of,intermediary of,,,,Panama Papers
222156,70140,intermediary_of,intermediary of,,,,Panama Papers
223407,67605,intermediary_of,intermediary of,,,,Panama Papers
225286,67571,intermediary_of,intermediary of,,,,Panama Papers
222156,68041,intermediary_of,intermediary of,,,,Panama Papers
225286,68596,intermediary_of,intermediary of,,,,Panama Papers
228326,68454,intermediary_of,intermediary of,,,,Panama Papers
217500,68470,intermediary_of,intermediary of,,,,Panama Papers
225286,67141,intermediary_of,intermediary of,,,,Panama Papers
221130,67432,intermediary_of,intermediary of,,,,Panama Papers
225214,67919,intermediary_of,intermediary of,,,,Panama Papers
225286,68243,intermediary_of,intermediary of,,,,Panama Papers
225214,68196,intermediary_of,intermediary of,,,,Panama Papers
214568,68482,intermediary_of,intermediary of,,,,Panama Papers
225286,68608,intermediary_of,intermediary of,,,,Panama Papers
225286,68624,intermediary_of,intermediary of,,,,Panama Papers
222156,69142,intermediary_of,intermediary of,,,,Panama Papers
222156,64566,intermediary_of,intermediary of,,,,Panama Papers
225850,64598,intermediary_of,intermediary of,,,,Panama Papers
225286,64738,intermediary_of,intermediary of,,,,Panama Papers
228326,65300,intermediary_of,intermediary of,,,,Panama Papers
217500,62932,intermediary_of,intermediary of,,,,Panama Papers
214494,62769,intermediary_of,intermediary of,,,,Panama Papers
222156,67516,intermediary_of,intermediary of,,,,Panama Papers
216319,67706,intermediary_of,intermediary of,,,,Panama Papers
225286,68450,intermediary_of,intermediary of,,,,Panama Papers
217500,68707,intermediary_of,intermediary of,,,,Panama Papers
225286,64952,intermediary_of,intermediary of,,,,Panama Papers
222156,64703,intermediary_of,intermediary of,,,,Panama Papers
222156,64704,intermediary_of,intermediary of,,,,Panama Papers
222156,65075,intermediary_of,intermediary of,,,,Panama Papers
