geonameid,name,country,subcountry,country_code
2164495,Greenvale,Australia,Victoria,AUS
2164515,Greensborough,Australia,Victoria,AUS
2164691,Granville,Australia,New South Wales,AUS
2164837,Goulburn,Australia,New South Wales,AUS
2165087,Gold Coast,Australia,Queensland,AUS
2165171,Glen Waverley,Australia,Victoria,AUS
2165200,Glenroy,Australia,Victoria,AUS
2165290,Glen Iris,Australia,Victoria,AUS
2165329,Glenferrie,Australia,Victoria,AUS
2165478,Gladstone,Australia,Queensland,AUS
2165798,Geelong,Australia,Victoria,AUS
2166143,Frankston East,Australia,Victoria,AUS
2166144,Frankston,Australia,Victoria,AUS
2166370,Footscray,Australia,Victoria,AUS
2166952,Fairfield,Australia,New South Wales,AUS
2167208,Essendon,Australia,Victoria,AUS
2167279,Epping,Australia,Victoria,AUS
2167280,Epping,Australia,New South Wales,AUS
2167312,Engadine,Australia,New South Wales,AUS
2167445,Eltham,Australia,Victoria,AUS
2167651,Eight Mile Plains,Australia,Queensland,AUS
2167840,Eastwood,Australia,New South Wales,AUS
2167949,Earlwood,Australia,New South Wales,AUS
2168305,Dubbo,Australia,New South Wales,AUS
2168537,Doreen,Australia,Victoria,AUS
2168605,Doncaster East,Australia,Victoria,AUS
2168607,Doncaster,Australia,Victoria,AUS
2169145,Deer Park,Australia,Victoria,AUS
2169220,Deception Bay,Australia,Queensland,AUS
2169460,Dandenong,Australia,Victoria,AUS
2169867,Croydon,Australia,Victoria,AUS
2169956,Cronulla,Australia,New South Wales,AUS
2170079,Cranbourne,Australia,Victoria,AUS
2170089,Craigieburn,Australia,Victoria,AUS
2170307,Corio,Australia,Victoria,AUS
2170435,Coorparoo,Australia,Queensland,AUS
2170697,Coogee,Australia,New South Wales,AUS
2171085,Coffs Harbour,Australia,New South Wales,AUS
2171168,Coburg,Australia,Victoria,AUS
2171400,Clayton,Australia,Victoria,AUS
2171507,Wollongong,Australia,New South Wales,AUS
2171707,Chatswood,Australia,New South Wales,AUS
2171845,Cessnock,Australia,New South Wales,AUS
2171945,Caulfield North,Australia,Victoria,AUS
2172111,Castle Hill,Australia,New South Wales,AUS
2172191,Carrum Downs,Australia,Victoria,AUS
2172264,Carnegie,Australia,Victoria,AUS
2172293,Carlton,Australia,Victoria,AUS
2172303,Carlingford,Australia,New South Wales,AUS
2172434,Capalaba,Australia,Queensland,AUS
2172517,Canberra,Australia,Australian Capital Territory,AUS
2172686,Camberwell,Australia,Victoria,AUS
2172797,Cairns,Australia,Queensland,AUS
2172832,Caboolture,Australia,Queensland,AUS
2172995,Burwood,Australia,New South Wales,AUS
2173125,Burnie,Australia,Tasmania,AUS
2173323,Bundaberg,Australia,Queensland,AUS
2173605,Buderim,Australia,Queensland,AUS
2173741,Brunswick,Australia,Victoria,AUS
2173911,Broken Hill,Australia,New South Wales,AUS
2174003,Brisbane,Australia,Queensland,AUS
2174039,Brighton,Australia,Victoria,AUS
2174580,Boronia,Australia,Victoria,AUS
2175411,Blacktown,Australia,New South Wales,AUS
2175974,Bexley,Australia,New South Wales,AUS
2176031,Berwick,Australia,Victoria,AUS
2176122,Bentleigh East,Australia,Victoria,AUS
2176123,Bentleigh,Australia,Victoria,AUS
2176187,Bendigo,Australia,Victoria,AUS
2176592,Baulkham Hills,Australia,New South Wales,AUS
2176632,Bathurst,Australia,New South Wales,AUS
2176934,Banora Point,Australia,New South Wales,AUS
2176947,Bankstown,Australia,New South Wales,AUS
2177091,Ballarat,Australia,Victoria,AUS
2177233,Bairnsdale,Australia,Victoria,AUS
2177513,Auburn,Australia,New South Wales,AUS
2177565,Ashfield,Australia,New South Wales,AUS
2177576,Ascot Vale,Australia,Victoria,AUS
2177671,Armidale,Australia,New South Wales,AUS
2178208,Albany Creek,Australia,Queensland,AUS
2207268,Maroochydore,Australia,Queensland,AUS
2207618,Cheltenham,Australia,Victoria,AUS
2208285,Randwick,Australia,New South Wales,AUS
2208305,Dee Why,Australia,New South Wales,AUS
2208313,Umina Beach,Australia,New South Wales,AUS
6301965,Palmerston,Australia,Northern Territory,AUS
6354957,Hervey Bay,Australia,Queensland,AUS
6619280,Sydney Central Business District,Australia,New South Wales,AUS
6621337,Kingsford,Australia,New South Wales,AUS
6693094,Springfield Lakes,Australia,Queensland,AUS
6943558,Bracken Ridge,Australia,Queensland,AUS
6943560,Kallangur,Australia,Queensland,AUS
6943562,North Lakes,Australia,Queensland,AUS
6943585,The Gap,Australia,Queensland,AUS
7281805,Caroline Springs,Australia,Victoria,AUS
7281807,Hoppers Crossing,Australia,Victoria,AUS
7281838,Logan City,Australia,Queensland,AUS
7281839,Carindale,Australia,Queensland,AUS
7281840,Parramatta,Australia,New South Wales,AUS
7281850,Ferntree Gully,Australia,Victoria,AUS
7302628,Adelaide Hills,Australia,South Australia,AUS
7302631,Canning Vale,Australia,Western Australia,AUS
7302642,Glenmore Park,Australia,New South Wales,AUS
7302683,Southbank,Australia,Victoria,AUS
7521471,Docklands,Australia,Victoria,AUS
7576707,Helensvale,Australia,Queensland,AUS
7932620,Elwood,Australia,Victoria,AUS
7932629,Balwyn North,Australia,Victoria,AUS
7932638,Malvern East,Australia,Victoria,AUS
7932646,Brighton East,Australia,Victoria,AUS
7932670,Redbank Plains,Australia,Queensland,AUS
8012683,Labrador,Australia,Queensland,AUS
8015209,St Albans,Australia,Victoria,AUS
8347325,Endeavour Hills,Australia,Victoria,AUS
8347736,Kellyville,Australia,New South Wales,AUS
8347847,Taylors Lakes,Australia,Victoria,AUS
8347871,Cherrybrook,Australia,New South Wales,AUS
8347896,Roxburgh Park,Australia,Victoria,AUS
8347914,Prestons,Australia,New South Wales,AUS
8348078,Wyndham Vale,Australia,Victoria,AUS
8348081,Ballajura,Australia,Western Australia,AUS
8348101,Willetton,Australia,Western Australia,AUS
8348142,Glenwood,Australia,New South Wales,AUS
8348460,Cabramatta,Australia,New South Wales,AUS
8348466,Campsie,Australia,New South Wales,AUS
8348477,Casula,Australia,New South Wales,AUS
8348511,Cranebrook,Australia,New South Wales,AUS
8348574,Greenacre,Australia,New South Wales,AUS
8348582,Greystanes,Australia,New South Wales,AUS
8348596,Ellenbrook,Australia,Western Australia,AUS
8348615,Alexandra Hills,Australia,Queensland,AUS
8348765,Calamvale,Australia,Queensland,AUS
8348768,Yagoona,Australia,New South Wales,AUS
8348824,Highton,Australia,Victoria,AUS
8348920,Pacific Pines,Australia,Queensland,AUS
8348930,Robina,Australia,Queensland,AUS
8349003,Paralowie,Australia,South Australia,AUS
8349017,Baldivis,Australia,Western Australia,AUS
8349051,Dianella,Australia,Western Australia,AUS
8349052,Duncraig,Australia,Western Australia,AUS
8349083,Morley,Australia,Western Australia,AUS
8349108,Thornlie,Australia,Western Australia,AUS
8349177,Landsdale,Australia,Western Australia,AUS
8349222,Punchbowl,Australia,New South Wales,AUS
8349238,Parafield Gardens,Australia,South Australia,AUS
8349243,Hillside,Australia,Victoria,AUS
8349321,St Clair,Australia,New South Wales,AUS
8349354,Kirwan,Australia,Queensland,AUS
8349381,Bundoora,Australia,Victoria,AUS
9957340,Forest Lake,Australia,Queensland,AUS
9957350,Sunnybank Hills,Australia,Queensland,AUS
9958114,Rochedale South,Australia,Queensland,AUS
9972422,Keilor East,Australia,Victoria,AUS
9972515,Cranbourne East,Australia,Victoria,AUS
9972516,Cranbourne North,Australia,Victoria,AUS
9972517,Cranbourne West,Australia,Victoria,AUS
9972518,Narre Warren South,Australia,Victoria,AUS
9972522,Dandenong North,Australia,Victoria,AUS
9972527,Frankston South,Australia,Victoria,AUS
9972578,Sunshine West,Australia,Victoria,AUS
9972579,Altona Meadows,Australia,Victoria,AUS
9972586,Taylors Hill,Australia,Victoria,AUS
9972762,Hurstville,Australia,New South Wales,AUS
9972964,West Pennant Hills,Australia,New South Wales,AUS
11523810,Melbourne City Centre,Australia,Victoria,AUS
11523825,Adelaide city centre,Australia,South Australia,AUS
11523847,Wollongong city centre,Australia,New South Wales,AUS
3577072,Tanki Leendert,Aruba,,ABW
3577089,San Nicolas,Aruba,,ABW
3577154,Oranjestad,Aruba,,ABW
146970,Xankandi,Azerbaijan,Xankǝndi,AZE
147059,Əhmədbəyli,Azerbaijan,Saatlı,AZE
147105,Şuşa,Azerbaijan,Shusha,AZE
147271,Salyan,Azerbaijan,Salyan,AZE
147288,Saatlı,Azerbaijan,Saatlı,AZE
147425,Neftçala,Azerbaijan,Neftçala,AZE
147429,Nakhchivan,Azerbaijan,Nakhichevan,AZE
147611,Lerik,Azerbaijan,Lerik,AZE
147622,Lankaran,Azerbaijan,Lənkəran,AZE
147982,Imishli,Azerbaijan,İmişli,AZE
148106,Fizuli,Azerbaijan,Füzuli,AZE
148290,Jalilabad,Azerbaijan,Jalilabad,AZE
148340,Pushkino,Azerbaijan,Bilǝsuvar,AZE
148354,Beylagan,Azerbaijan,Beyləqan,AZE
148445,Astara,Azerbaijan,Astara,AZE
148565,Şirvan,Azerbaijan,Shirvan,AZE
148619,Ağdam,Azerbaijan,Ağdam,AZE
584596,Zaqatala,Azerbaijan,Zaqatala,AZE
584614,Zabrat,Azerbaijan,Baki,AZE
584649,Yevlakh,Azerbaijan,Yevlax City,AZE
584716,Göygöl,Azerbaijan,Goygol Rayon,AZE
584717,Xaçmaz,Azerbaijan,Xaçmaz,AZE
584791,Ujar,Azerbaijan,Ucar,AZE
584821,Tovuz,Azerbaijan,Tovuz,AZE
584871,Terter,Azerbaijan,Tǝrtǝr,AZE
584923,Sumqayıt,Azerbaijan,Sumqayit,AZE
585103,Qaraçuxur,Azerbaijan,Baki,AZE
585152,Shamkhor,Azerbaijan,Şǝmkir,AZE
585156,Shamakhi,Azerbaijan,Şamaxı,AZE
585170,Sheki,Azerbaijan,Shaki City,AZE
585184,Sabunçu,Azerbaijan,Baki,AZE
585187,Sabirabad,Azerbaijan,Sabirabad,AZE
585220,Qusar,Azerbaijan,Qusar,AZE
585221,Quba,Azerbaijan,Quba,AZE
585225,Hacıqabul,Azerbaijan,Hacıqabul,AZE
585226,Qazax,Azerbaijan,Qazax,AZE
585379,Hacı Zeynalabdin,Azerbaijan,Sumqayit,AZE
585514,Mingelchaur,Azerbaijan,Mingǝcevir,AZE
585557,Maştağa,Azerbaijan,Baki,AZE
585568,Mardakan,Azerbaijan,Baki,AZE
585630,Lokbatan,Azerbaijan,Baki,AZE
585763,Kyurdarmir,Azerbaijan,Kürdǝmir,AZE
585915,Khirdalan,Azerbaijan,Abşeron,AZE
586318,İsmayıllı,Azerbaijan,İsmayıllı,AZE
586340,Yeni Suraxanı,Azerbaijan,Baki,AZE
586427,Göyçay,Azerbaijan,Göyçay,AZE
586429,Hövsan,Azerbaijan,Baki,AZE
586523,Ganja,Azerbaijan,Gǝncǝ,AZE
586763,Divichibazar,Azerbaijan,Shabran,AZE
586925,Buzovna,Azerbaijan,Baki,AZE
586968,Biny Selo,Azerbaijan,Baki,AZE
587057,Barda,Azerbaijan,Barda,AZE
587078,Bilajari,Azerbaijan,Baki,AZE
587084,Baku,Azerbaijan,Baki,AZE
587261,Amirdzhan,Azerbaijan,Baki,AZE
587361,Aghsu,Azerbaijan,Ağsu,AZE
587378,Ağdaş,Azerbaijan,Ağdaş,AZE
587384,Agdzhabedy,Azerbaijan,Ağcabǝdi,AZE
824003,Bakıxanov,Azerbaijan,Baki,AZE
3186573,Zenica,Bosnia and Herzegovina,Federation of B&H,BIH
3187609,Visoko,Bosnia and Herzegovina,Federation of B&H,BIH
3188225,Velika Kladuša,Bosnia and Herzegovina,Federation of B&H,BIH
3188582,Tuzla,Bosnia and Herzegovina,Federation of B&H,BIH
3188893,Trebinje,Bosnia and Herzegovina,Srpska,BIH
3188924,Travnik,Bosnia and Herzegovina,Federation of B&H,BIH
3191281,Sarajevo,Bosnia and Herzegovina,Federation of B&H,BIH
3192409,Prijedor,Bosnia and Herzegovina,Srpska,BIH
3194828,Mostar,Bosnia and Herzegovina,Federation of B&H,BIH
3196079,Lukavac,Bosnia and Herzegovina,Federation of B&H,BIH
3199744,Gradačac,Bosnia and Herzegovina,Federation of B&H,BIH
3199779,Gračanica,Bosnia and Herzegovina,Federation of B&H,BIH
3200396,Goražde,Bosnia and Herzegovina,Federation of B&H,BIH
3201984,Doboj,Bosnia and Herzegovina,Srpska,BIH
3202822,Cazin,Bosnia and Herzegovina,Federation of B&H,BIH
3203099,Bugojno,Bosnia and Herzegovina,Federation of B&H,BIH
3203521,Brčko,Bosnia and Herzegovina,Brčko,BIH
3203653,Bosanska Krupa,Bosnia and Herzegovina,Federation of B&H,BIH
3204186,Bijeljina,Bosnia and Herzegovina,Srpska,BIH
3204222,Bihać,Bosnia and Herzegovina,Federation of B&H,BIH
3204541,Banja Luka,Bosnia and Herzegovina,Srpska,BIH
3337476,Konjic,Bosnia and Herzegovina,Federation of B&H,BIH
3374036,Bridgetown,Barbados,Saint Michael,BRB
1185092,Thākurgaon,Bangladesh,Rangpur Division,BGD
1185095,Teknāf,Bangladesh,Chittagong,BGD
1185098,Tungi,Bangladesh,Dhaka,BGD
1185099,Sylhet,Bangladesh,Sylhet,BGD
1185100,Dohār,Bangladesh,Dhaka,BGD
1185106,Jamālpur,Bangladesh,Mymensingh Division,BGD
1185107,Shibganj,Bangladesh,Rajshahi Division,BGD
1185108,Shibganj,Bangladesh,Rajshahi Division,BGD
1185111,Sātkhira,Bangladesh,Khulna,BGD
1185115,Sirajganj,Bangladesh,Rajshahi Division,BGD
1185116,Netrakona,Bangladesh,Mymensingh Division,BGD
1185117,Narsingdi,Bangladesh,Dhaka,BGD
1185120,Sandwīp,Bangladesh,Chittagong,BGD
1185121,Shāhzādpur,Bangladesh,Rajshahi Division,BGD
1185127,Rāmganj,Bangladesh,Chittagong,BGD
1185128,Rājshāhi,Bangladesh,Rajshahi Division,BGD
1185138,Pirojpur,Bangladesh,Barisāl,BGD
1185141,Panchagarh,Bangladesh,Rangpur Division,BGD
1185148,Patiya,Bangladesh,Chittagong,BGD
1185149,Parbatipur,Bangladesh,Rangpur Division,BGD
1185155,Nārāyanganj,Bangladesh,Dhaka,BGD
1185156,Nālchiti,Bangladesh,Barisāl,BGD
1185159,Nāgarpur,Bangladesh,Dhaka,BGD
1185160,Nageswari,Bangladesh,Rangpur Division,BGD
1185162,Mymensingh,Bangladesh,Mymensingh Division,BGD
1185164,Muktāgācha,Bangladesh,Mymensingh Division,BGD
1185165,Mirzāpur,Bangladesh,Dhaka,BGD
1185166,Maulavi Bāzār,Bangladesh,Sylhet,BGD
1185167,Morrelgonj,Bangladesh,Khulna,BGD
1185171,Mehendiganj,Bangladesh,Barisāl,BGD
1185173,Mathba,Bangladesh,Barisāl,BGD
1185181,Lalmonirhat,Bangladesh,Rangpur Division,BGD
1185183,Lākshām,Bangladesh,Chittagong,BGD
1185186,Comilla,Bangladesh,Chittagong,BGD
1185188,Rangpur,Bangladesh,Rangpur Division,BGD
1185191,Kushtia,Bangladesh,Khulna,BGD
1185199,Kālīganj,Bangladesh,Khulna,BGD
1185204,Jhingergācha,Bangladesh,Khulna,BGD
1185206,Joypur Hāt,Bangladesh,Rajshahi Division,BGD
1185207,Ishurdi,Bangladesh,Rajshahi Division,BGD
1185209,Habiganj,Bangladesh,Sylhet,BGD
1185210,Gaurnadi,Bangladesh,Barisāl,BGD
1185218,Gafargaon,Bangladesh,Mymensingh Division,BGD
1185224,Feni,Bangladesh,Chittagong,BGD
1185236,Rāipur,Bangladesh,Chittagong,BGD
1185239,Sarankhola,Bangladesh,Khulna,BGD
1185241,Dhaka,Bangladesh,Dhaka,BGD
1185247,Chilmāri,Bangladesh,Rangpur Division,BGD
1185249,Chhāgalnāiya,Bangladesh,Chittagong,BGD
1185251,Lālmohan,Bangladesh,Barisāl,BGD
1185252,Khagrachhari,Bangladesh,Chittagong,BGD
1185254,Chhātak,Bangladesh,Sylhet,BGD
1185260,Bhātpāra Abhaynagar,Bangladesh,Khulna,BGD
1185262,Bherāmāra,Bangladesh,Khulna,BGD
1185263,Bhairab Bāzār,Bangladesh,Dhaka,BGD
1185270,Bāndarban,Bangladesh,Chittagong,BGD
1185272,Kālia,Bangladesh,Khulna,BGD
1185274,Baniachang,Bangladesh,Sylhet,BGD
1185276,Bājitpur,Bangladesh,Dhaka,BGD
1185281,Bagerhat,Bangladesh,Khulna,BGD
1185283,Badarganj,Bangladesh,Rangpur Division,BGD
1185293,Narail,Bangladesh,Khulna,BGD
1185920,Tungipāra,Bangladesh,Dhaka,BGD
1187530,Sonārgaon,Bangladesh,Dhaka,BGD
1188569,Sarishābāri,Bangladesh,Mymensingh Division,BGD
1189056,Sakhipur,Bangladesh,Dhaka,BGD
1189638,Raojān,Bangladesh,Chittagong,BGD
1191139,Phultala,Bangladesh,Khulna,BGD
1191368,Pālang,Bangladesh,Dhaka,BGD
1192366,Pār Naogaon,Bangladesh,Rajshahi Division,BGD
1193823,Nabīnagar,Bangladesh,Chittagong,BGD
1196292,Lakshmīpur,Bangladesh,Chittagong,BGD
1197895,Kesabpur,Bangladesh,Khulna,BGD
1201753,Hājīganj,Bangladesh,Chittagong,BGD
1203344,Farīdpur,Bangladesh,Dhaka,BGD
1203891,Dinājpur,Bangladesh,Rangpur Division,BGD
1205481,Uttar Char Fasson,Bangladesh,Khulna,BGD
1205733,Chattogram,Bangladesh,Chittagong,BGD
1207047,Char Bhadrāsan,Bangladesh,Dhaka,BGD
1209562,Bera,Bangladesh,Rajshahi Division,BGD
1210565,Burhānuddin,Bangladesh,Barisāl,BGD
1336133,Sātkania,Bangladesh,Chittagong,BGD
1336134,Cox’s Bāzār,Bangladesh,Chittagong,BGD
1336135,Khulna,Bangladesh,Khulna,BGD
1336136,Bhola,Bangladesh,Barisāl,BGD
1336137,Barishal,Bangladesh,Barisāl,BGD
1336140,Jessore,Bangladesh,Khulna,BGD
1336143,Pābna,Bangladesh,Rajshahi Division,BGD
1336144,Tāngāil,Bangladesh,Dhaka,BGD
1337233,Bogra,Bangladesh,Rajshahi Division,BGD
1337239,Pīrgaaj,Bangladesh,Rangpur Division,BGD
1337240,Nawābganj,Bangladesh,Rajshahi Division,BGD
1337245,Madaripur,Bangladesh,Dhaka,BGD
1337248,Sherpur,Bangladesh,Mymensingh Division,BGD
1337249,Kishorganj,Bangladesh,Dhaka,BGD
1462681,Manikchari,Bangladesh,Chittagong,BGD
1477498,Bhāndāria,Bangladesh,Barisāl,BGD
6414184,Bibir Hat,Bangladesh,Chittagong,BGD
6545349,Saidpur,Bangladesh,Rangpur Division,BGD
7483743,Puthia,Bangladesh,Rajshahi Division,BGD
7483813,Natore,Bangladesh,Rajshahi Division,BGD
7701354,Azimpur,Bangladesh,Dhaka,BGD
7926419,Paotana Hat,Bangladesh,Rangpur Division,BGD
9827976,Paltan,Bangladesh,Dhaka,BGD
11609988,Joymontop,Bangladesh,Dhaka,BGD
2783081,Zwijndrecht,Belgium,Flanders,BEL
2783089,Zwevegem,Belgium,Flanders,BEL
2783175,Zottegem,Belgium,Flanders,BEL
2783188,Zonhoven,Belgium,Flanders,BEL
2783197,Zolder,Belgium,Flanders,BEL
2783274,Zemst,Belgium,Flanders,BEL
2783293,Zele,Belgium,Flanders,BEL
2783308,Zedelgem,Belgium,Flanders,BEL
2783310,Zaventem,Belgium,Flanders,BEL
2783456,Wondelgem,Belgium,Flanders,BEL
2783476,Woluwe-Saint-Lambert,Belgium,Brussels Capital,BEL
2783615,Wilrijk,Belgium,Flanders,BEL
2783632,Willebroek,Belgium,Flanders,BEL
2783759,Wevelgem,Belgium,Flanders,BEL
2783763,Wetteren,Belgium,Flanders,BEL
2783801,Westerlo,Belgium,Flanders,BEL
2783820,Wervik,Belgium,Flanders,BEL
2783941,Wavre,Belgium,Wallonia,BEL
2783979,Watermael-Boitsfort,Belgium,Brussels Capital,BEL
2783985,Waterloo,Belgium,Wallonia,BEL
2784068,Waregem,Belgium,Flanders,BEL
2784189,Walcourt,Belgium,Wallonia,BEL
2784548,Visé,Belgium,Wallonia,BEL
2784604,Vilvoorde,Belgium,Flanders,BEL
2784821,Verviers,Belgium,Wallonia,BEL
2785123,Uccle,Belgium,Brussels Capital,BEL
2785141,Turnhout,Belgium,Flanders,BEL
2785169,Tubize,Belgium,Wallonia,BEL
2785341,Tournai,Belgium,Wallonia,BEL
2785364,Torhout,Belgium,Flanders,BEL
2785389,Tongeren,Belgium,Flanders,BEL
2785470,Tienen,Belgium,Flanders,BEL
2785476,Tielt,Belgium,Flanders,BEL
2785612,Tessenderlo,Belgium,Flanders,BEL
2785622,Tervuren,Belgium,Flanders,BEL
2785778,Temse,Belgium,Flanders,BEL
2786087,Stekene,Belgium,Flanders,BEL
2786229,Stabroek,Belgium,Flanders,BEL
2786344,Soumagne,Belgium,Wallonia,BEL
2786420,Soignies,Belgium,Wallonia,BEL
2786545,Sint-Truiden,Belgium,Flanders,BEL
2786559,Sint-Pieters-Leeuw,Belgium,Flanders,BEL
2786578,Sint-Niklaas,Belgium,Flanders,BEL
2786634,Sint-Kruis,Belgium,Flanders,BEL
2786641,Sint-Katelijne-Waver,Belgium,Flanders,BEL
2786694,Sint-Gillis-Waas,Belgium,Flanders,BEL
2786700,Sint-Genesius-Rode,Belgium,Flanders,BEL
2786739,Sint-Andries,Belgium,Flanders,BEL
2786743,Sint-Amandsberg,Belgium,Flanders,BEL
2786824,Seraing,Belgium,Wallonia,BEL
2786963,Schoten,Belgium,Flanders,BEL
2787048,Schilde,Belgium,Flanders,BEL
2787149,Schaerbeek,Belgium,Brussels Capital,BEL
2787356,Saint-Nicolas,Belgium,Wallonia,BEL
2787387,Saint-Josse-ten-Noode,Belgium,Brussels Capital,BEL
2787413,Saint-Gilles,Belgium,Brussels Capital,BEL
2787416,Saint-Ghislain,Belgium,Wallonia,BEL
2787662,Rotselaar,Belgium,Flanders,BEL
2787769,Ronse,Belgium,Flanders,BEL
2787889,Roeselare,Belgium,Flanders,BEL
2787989,Rixensart,Belgium,Wallonia,BEL
2788088,Riemst,Belgium,Flanders,BEL
2788348,Ranst,Belgium,Flanders,BEL
2788499,Quaregnon,Belgium,Wallonia,BEL
2788506,Puurs,Belgium,Flanders,BEL
2788521,Putte,Belgium,Flanders,BEL
2788726,Poperinge,Belgium,Flanders,BEL
2788765,Pont-à-Celles,Belgium,Wallonia,BEL
2789162,Péruwelz,Belgium,Wallonia,BEL
2789232,Peer,Belgium,Flanders,BEL
2789413,Overijse,Belgium,Flanders,BEL
2789471,Oupeye,Belgium,Wallonia,BEL
2789529,Oudenaarde,Belgium,Flanders,BEL
2789751,Oostkamp,Belgium,Flanders,BEL
2789786,Ostend,Belgium,Flanders,BEL
2790101,Nivelles,Belgium,Wallonia,BEL
2790114,Ninove,Belgium,Flanders,BEL
2790135,Nijlen,Belgium,Flanders,BEL
2790357,Neerpelt,Belgium,Flanders,BEL
2790471,Namur,Belgium,Wallonia,BEL
2790595,Mouscron,Belgium,Wallonia,BEL
2790676,Mortsel,Belgium,Flanders,BEL
2790697,Morlanwelz-Mariemont,Belgium,Wallonia,BEL
2790796,Montignies-sur-Sambre,Belgium,Wallonia,BEL
2790869,Mons,Belgium,Wallonia,BEL
2791018,Molenbeek-Saint-Jean,Belgium,Brussels Capital,BEL
2791067,Mol,Belgium,Flanders,BEL
2791194,Middelkerke,Belgium,Flanders,BEL
2791301,Merksem,Belgium,Flanders,BEL
2791315,Merelbeke,Belgium,Flanders,BEL
2791343,Menen,Belgium,Flanders,BEL
2791424,Meise,Belgium,Flanders,BEL
2791534,Mechelen-aan-de-Maas,Belgium,Flanders,BEL
2791537,Mechelen,Belgium,Flanders,BEL
2791700,Mariakerke,Belgium,Flanders,BEL
2791726,Marcinelle,Belgium,Wallonia,BEL
2791735,Marchienne-au-Pont,Belgium,Wallonia,BEL
2791744,Marche-en-Famenne,Belgium,Wallonia,BEL
2791814,Manage,Belgium,Wallonia,BEL
2791857,Maldegem,Belgium,Flanders,BEL
2791961,Maasmechelen,Belgium,Flanders,BEL
2791964,Maaseik,Belgium,Flanders,BEL
2792073,Louvain-la-Neuve,Belgium,Wallonia,BEL
2792179,Lommel,Belgium,Flanders,BEL
2792196,Lokeren,Belgium,Flanders,BEL
2792235,Lochristi,Belgium,Flanders,BEL
2792360,Lille,Belgium,Flanders,BEL
2792397,Lier,Belgium,Flanders,BEL
2792413,Liège,Belgium,Wallonia,BEL
2792482,Leuven,Belgium,Flanders,BEL
2792567,Lessines,Belgium,Wallonia,BEL
2793077,Lede,Belgium,Flanders,BEL
2793144,Lebbeke,Belgium,Flanders,BEL
2793446,Lanaken,Belgium,Flanders,BEL
2793508,La Louvière,Belgium,Wallonia,BEL
2794055,Kortrijk,Belgium,Flanders,BEL
2794070,Kortenberg,Belgium,Flanders,BEL
2794117,Kontich,Belgium,Flanders,BEL
2794166,Koksijde,Belgium,Flanders,BEL
2794179,Koersel,Belgium,Flanders,BEL
2794190,Koekelberg,Belgium,Brussels Capital,BEL
2794210,Knokke-Heist,Belgium,Flanders,BEL
2794507,Kessel-Lo,Belgium,Flanders,BEL
2794663,Kasterlee,Belgium,Flanders,BEL
2794730,Kapellen,Belgium,Flanders,BEL
2794788,Kalmthout,Belgium,Flanders,BEL
2794860,Jumet,Belgium,Wallonia,BEL
2794914,Jette,Belgium,Brussels Capital,BEL
2794981,Jambes,Belgium,Wallonia,BEL
2795009,Izegem,Belgium,Flanders,BEL
2795011,Ixelles,Belgium,Brussels Capital,BEL
2795100,Ieper,Belgium,Flanders,BEL
2795113,Huy,Belgium,Wallonia,BEL
2795261,Houthalen,Belgium,Flanders,BEL
2795398,Hoogstraten,Belgium,Flanders,BEL
2795730,Hoboken,Belgium,Flanders,BEL
2795783,Heverlee,Belgium,Flanders,BEL
2795795,Heusy,Belgium,Wallonia,BEL
2795800,Heusden,Belgium,Flanders,BEL
2795908,Herzele,Belgium,Flanders,BEL
2795912,Herve,Belgium,Wallonia,BEL
2795930,Herstal,Belgium,Wallonia,BEL
